Report Name|Schedule Name|Line Item #|Line Item Name|Technical Line Item Name|MDRM|Description|Static or Dynamic|Mandatory or Optional|Format|# of reports or schedules used in|Other Schedule Reference
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|118|Internal InternalOrigScore|Internal InternalOrigScore|R040|Indicate if an internal score was used to D Mandatory N1 (Effecti Origination Flag map to a commercially available credit|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|119|Internal InternalOrigScore|Internal InternalOrigScore|R041|If an internal score was used in any way in D Mandatory N6.3 Origination Value item 38, report the corresponding value of|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|120|Internal InternalRefrScore|Internal InternalRefrScore|R042|Indicate if an internal score was used to D Mandatory N1 Refreshed Flag map to a commercially available credit|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|121|Internal InternalRefrScore|Internal InternalRefrScore|R043|If an internal score was used in any way in D Mandatory N6.3 Refreshed Value item 40, report the corresponding value of|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|122|Month- MonthEndingBala|Month- MonthEndingBala|JA25|Report the total outstanding balance for the D Mandatory N12.2 Ending nce account at the end of the current reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|123|National NationalBankRSSD|National NationalBankRSSD|JA26|Report the RSSD ID of the national bank D Mandatory N10 Bank RSSD ID that has a financial interest in the loan. For|Dynamic|Mandatory||3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|1|Bank Id BankId (PK)|Bank Id BankId (PK)|9001|Identify the bank. S Mandatory C18|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.1 Loan Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|2|Period Id PeriodId (PK)|Period Id PeriodId (PK)|9999|Identify the reporting period. Reporting D Mandatory Date period is the period (month) over which|Dynamic|Mandatory|YYYYMMDD|2|Schedule D: Domestic Credit Card - D.1 Loan Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|3|Credit Card CreditCardType (PK)|Credit Card CreditCardType (PK)|M050|Report portfolio level information in D Mandatory N1 Type one of the following|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.1 Loan Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|4|Lending LendingType(PK)|Lending LendingType(PK)|M052|Report portfolio level information in D Mandatory N Type one of the following 1|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.1 Loan Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|5|End of MonthEndManagedRe|End of MonthEndManagedRe|M119|Report the end of month managed D Mandatory N12.4 Month ceivables receivables. Include the amount of all|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|6|End of MonthEndBookReceiv|End of MonthEndBookReceiv|M120|Report the end of month book D Mandatory N12.4 Month ables receivables. Include the amount of|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|7|Number of NumberAccount|Number of NumberAccount|M121|Report in millions the total number of D Mandatory N12.4 Accounts non-charge-off accounts as of the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|8|Total NumberNewAccounts|Total NumberNewAccounts|M122|Report in thousands total number of D Mandatory N12.4 Number of new accounts originated in the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|9|ACL ACLManagedBalance|ACL ACLManagedBalance|M123|Report the amount of the allowance for D Mandatory N12.4 Managed credit losses on loans and leases (ACL)|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|10|ACL Booked ACLBookedBalance|ACL Booked ACLBookedBalance|M124|Report the amount of the allowance for D Mandatory N12.4 Balance credit losses on loans and leases|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|11|Projected ProjectedManagedLos|Projected ProjectedManagedLos|M125|Report the estimated dollar amount of D Mandatory N12.4 Managed ses losses for the next 12 months for the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|12|Projected ProjectedBankowned|Projected ProjectedBankowned|M126|Report the estimated dollar amount of D Mandatory N12.4 Booked Losses losses for the next 12 months for the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|13|Managed ManagedGrossCharge|Managed ManagedGrossCharge|M127|Report the dollar amount of gross D Mandatory N12.4 Gross Offs charge-offs recognized in the reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|14|Booked Gross OnBalanceSheetGross|Booked Gross OnBalanceSheetGross|M128|Report the dollar amount of gross D Mandatory N12.4 Charge-offs ChargeOffs charge-offs recognized in reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|15|Managed ManagedBankruptcyC|Managed ManagedBankruptcyC|M129|Report the dollar amount of gross D Mandatory N12.4 Bankruptcy hargeOffAmount charge-offs recognized in the reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|16|Booked OnBookBankruptcyCh|Booked OnBookBankruptcyCh|M130|Report the dollar amount of gross D Mandatory N12.4 Bankruptcy argeOffAmount charge-offs recognized in the reporting|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|17|Managed ManagedRecoveries|Managed ManagedRecoveries|M131|Report amounts recovered on credit D Mandatory N12.4 Recoveries card loans previously charged-off,|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|18|Booked BookedRecoveries|Booked BookedRecoveries|M132|Report all recoveries for prior D Mandatory N12.4 Recoveries charge-offs, including those related to|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|19|Managed ManagedPrincipalRec|Managed ManagedPrincipalRec|M133|Report amounts recovered attributed as D Mandatory N12.4 Principal overyAmount principal recovery on credit card loans|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|20|Managed ManagedInterestReco|Managed ManagedInterestReco|M134|Report amounts recovered attributed as D Mandatory N12.4 Interest and veryAmount any interest and fees recoveries on|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|21|Booked BookedPrincipalReco|Booked BookedPrincipalReco|M135|Report amounts recovered attributed D Mandatory N12.4 Principal veryAmount as principal recovery on credit card|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|22|Booked BookedInterestRecov|Booked BookedInterestRecov|M136|Report amounts recovered attributed as D Mandatory N12.4 Interest and eryAmount any interest and fees recoveries on|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|23|Interest and InterestAndFeeCharg|Interest and InterestAndFeeCharg|M137|Report the total amount of any write- D Mandatory N12.4 Fees Charge- eOffAmount downs, fee waivers or reversal of loan|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|24|Loan Loss LoanLossProvisionEx|Loan Loss LoanLossProvisionEx|M138|Report loan loss provision expenses D Mandatory N12.4 Provision pense during the month for credit cards only.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|25|Loan Loss ProvisionExpenseTak|Loan Loss ProvisionExpenseTak|M139|Report provision expenses taken during D Mandatory N12.4 Provision en the month for credit cards only.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|26|Loan Loss ProvisionExpenseBuil|Loan Loss ProvisionExpenseBuil|M140|Report the additional provision built up D Mandatory N12.4 Provision d during the month for credit cards only.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|27|Extraordinary ExtraOrdinaryItems|Extraordinary ExtraOrdinaryItems|M141|Report extraordinary items, which are D Mandatory N12.4 Items categorized as material and infrequent,|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|28|Interest InterestExpense|Interest InterestExpense|N158|Report the total interest expenses D Mandatory N12.4 Expense accrued for the month to fund credit|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|29|Total Non- TotalNonInterestExpe|Total Non- TotalNonInterestExpe|N159|Report the total non-interest expenses. D Mandatory N12.4 Interest nse|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|30|Total Non- InterchangeExpense|Total Non- InterchangeExpense|N160|Report the interchange expense fees D Mandatory N12.4 Interest paid to the card associations.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|31|Total Non- RewardsExpense|Total Non- RewardsExpense|N161|Report the rewards/rebates expenses D Mandatory N12.4 Interest associated with reward and rebate|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|32|Total Non- CollectionsExpense|Total Non- CollectionsExpense|N162|Report costs incurred to collect D Mandatory N12.4 Interest problem credits. Include the total|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|33|Total Non- FraudExpense|Total Non- FraudExpense|N163|Report losses incurred as a result of D Mandatory N12.4 Interest fraudulent activity.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|34|Total Non- OtherNonInterestExp|Total Non- OtherNonInterestExp|N164|Report all other operating and other D Mandatory N12.4 Interest ense expenses associated with card|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|35|Interest InterestIncome|Interest InterestIncome|N165|Report total interest accrued and billed D Mandatory N12.4 Income on credit card receivables for the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|36|Fee Income TotalFeeIncome|Fee Income TotalFeeIncome|N166|Report total fees assessed on credit card D Mandatory N12.4 accounts during the month, less any fee|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|37|Fee Income - LateFeeIncome|Fee Income - LateFeeIncome|N167|Report net fees assessed for late or D Mandatory N12.4 Late Fee nonpayment accounts.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|38|Fee Income - OverLimitFeeIncome|Fee Income - OverLimitFeeIncome|N168|Report fees assessed for accounts going D Mandatory N12.4 Over Limit over established credit limits.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|39|Fee Income - BalanceTransferFeeIn|Fee Income - BalanceTransferFeeIn|N169|Report fees assessed for transferring D Mandatory N12.4 Balance come balances from another source outside|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|40|Fee Income - ConvenienceCheckFee|Fee Income - ConvenienceCheckFee|N170|Report fees assessed for the use of D Mandatory N12.4 Convenience Income checks provided to assess available|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|41|Fee Income - CashAdvanceFeeInco|Fee Income - CashAdvanceFeeInco|N171|Report fees assessed for cash advances D Mandatory N12.4 Cash Advance me on the account.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|42|Fee Income - NSFFeeIncome|Fee Income - NSFFeeIncome|N172|Report fees assessed for payments D Mandatory N12.4 NSF Fee returned unpaid.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|43|Fee Income - OtherFeeIncome|Fee Income - OtherFeeIncome|N173|Report other activity-based fees D Mandatory N12.4 Other Fee assessed on an account, such as foreign|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|44|Interchange InterchangeIncome|Interchange InterchangeIncome|N174|Report interchange fees received from D Mandatory N12.4 Income the card associations.|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|45|All Other OtherNonInterestInco|All Other OtherNonInterestInco|N175|Report any other non-interest D Mandatory N12.4 Non-Interest me income as a part of total income|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table|46|Taxes Taxes|Taxes Taxes|N176|Report tax expenses applicable to credit D Mandatory N12.4 card income.|Dynamic|Mandatory||1|
